"Dummy ID","Gender","Minority Status","Residency","State","County Description","Zip 3","Nation Description","Residence Hall","Division","Cognate Area"
"3.0156609E7","M","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","AP",""
"3.0116868E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","BU",""
"3.0144792E7","M","Domestic Nonminority","N","NJ","Union County^ NJ","070","","Y","AS","University Studies"
"2.9718548E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0175901E7","F","Domestic Nonminority","N","CT","New Haven County^ CT","064","","Y","AS","Natural Sciences"
"3.0369081E7","M","Domestic Nonminority","N","IN","St Joseph County^ IN","466","","Y","AS","University Studies"
"3.020103E7","F","Domestic Minority","R","OH","Summit County^ OH","442","","Y","AS","Natural Sciences"
"3.0290574E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AP",""
"3.0300077E7","F","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","AS","Natural Sciences"
"3.0246244E7","M","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AP",""
"2.9620086E7","M","Domestic Nonminority","N","NJ","Hunterdon County^ NJ","078","","Y","AS","University Studies"
"3.0190838E7","F","Domestic Nonminority","N","CO","Boulder County^ CO","800","","Y","BU",""
"3.018985E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0381847E7","M","Domestic Nonminority","R","OH","Highland County^ OH","451","","Y","BU",""
"3.0508688E7","M","Domestic Minority","R","OH","Clark County^ OH","455","","Y","AS","Natural Sciences"
"3.0208193E7","F","Domestic Nonminority","R","OH","Scioto County^ OH","456","","Y","AS","University Studies"
"3.0446977E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0312024E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","University Studies"
"3.0087826E7","M","Domestic Nonminority","N","IN","Lake County^ IN","463","","Y","AS","University Studies"
"3.0319837E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0247011E7","M","Domestic Minority","N","CA","Orange County^ CA","926","","Y","EA",""
"3.0079064E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0280343E7","M","Domestic Nonminority","N","GA","Dekalb County^ GA","303","","Y","AS","University Studies"
"3.046662E7","M","International","I","","","","China","Y","BU",""
"3.0317224E7","F","Domestic Nonminority","N","PA","Butler County^ PA","160","","Y","EA",""
"3.0289144E7","M","Domestic Minority","R","OH","Warren County^ OH","450","","Y","AS","Natural Sciences"
"3.0240017E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0111681E7","M","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AP",""
"3.0189369E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","452","","Y","BU",""
"3.0241473E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0289677E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","BU",""
"3.0154113E7","F","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","AS","Social Sciences"
"3.0204904E7","F","Domestic Nonminority","N","MA","Middlesex County^ MA","018","","Y","AS","University Studies"
"3.0213679E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Social Sciences"
"3.015176E7","M","Domestic Nonminority","R","OH","Portage County^ OH","442","","Y","BU",""
"3.0389621E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","431","","Y","AS","University Studies"
"3.0284815E7","M","Domestic Nonminority","N","IL","Kane County^ IL","601","","Y","BU",""
"3.0174718E7","M","Domestic Nonminority","R","OH","Crawford County^ OH","448","","Y","AP",""
"3.0287051E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","University Studies"
"3.0309437E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","University Studies"
"3.0225964E7","F","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","AP",""
"3.0301897E7","M","Domestic Minority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.018491E7","M","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AP",""
"3.0109679E7","F","Domestic Nonminority","N","MI","Wayne County^ MI","482","","Y","AS","University Studies"
"3.0169063E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","EA",""
"3.0285023E7","M","Domestic Nonminority","N","KY","Jefferson County^ KY","402","","Y","AS","University Studies"
"3.0279602E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.0193373E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.026122E7","F","Domestic Nonminority","R","OH","Greene County^ OH","453","","Y","BU",""
"3.0399189E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","452","","Y","AP",""
"3.0190409E7","F","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AS","Natural Sciences"
"3.0299063E7","F","Domestic Nonminority","N","MA","Norfolk County^ MA","020","","Y","AS","University Studies"
"3.0190071E7","M","Domestic Nonminority","N","MI","Emmet County^ MI","497","","Y","AP",""
"3.0158481E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","BU",""
"3.0213575E7","M","Domestic Nonminority","N","MO","Saint Louis County^ MO","631","","Y","BU",""
"3.0084329E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0277171E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0276274E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Social Sciences"
"3.0366338E7","M","Domestic Nonminority","N","IL","Will County^ IL","605","","Y","BU",""
"3.0142621E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0129374E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0432781E7","F","International","I","",""," ","China","Y","AS","University Studies"
"3.0332109E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0280382E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0311595E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","BU",""
"3.0309593E7","M","Domestic Nonminority","N","MO","Saint Louis County^ MO","630","","Y","BU",""
"3.0291588E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Social Sciences"
"3.0233413E7","F","Domestic Minority","N","NJ","Camden County^ NJ","080","","Y","FA",""
"2.9966081E7","F","Domestic Nonminority","R","OH","Portage County^ OH","442","","Y","BU",""
"3.0243709E7","F","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","AS","University Studies"
"3.0213861E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.026525E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0214875E7","F","Domestic Nonminority","N","PA","Chester County^ PA","193","","Y","BU",""
"3.0226549E7","M","Domestic Minority","R","NC","Mecklenburg County^ NC","282","","Y","BU",""
"3.0300779E7","M","Domestic Minority","N","PA","Delaware County^ PA","190","","Y","AS","Natural Sciences"
"3.0406963E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","AS","University Studies"
"3.0307877E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"2.9963741E7","F","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","EA",""
"3.0263183E7","F","Domestic Minority","R","OH","Lake County^ OH","440","","Y","FA",""
"3.0359422E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"2.9957475E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AP",""
"3.0284373E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","FA",""
"3.0351219E7","M","Domestic Nonminority","R","OH","Morgan County^ OH","437","","Y","BU",""
"3.0176447E7","F","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","AS","University Studies"
"3.0322476E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.0274766E7","M","Domestic Nonminority","N","TX","Harris County^ TX","773","","Y","AP",""
"3.0259153E7","F","Domestic Nonminority","R","KY","Fayette County^ KY","405","","Y","AS","University Studies"
"3.0151786E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0396771E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Natural Sciences"
"3.0281357E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","FA",""
"3.0356224E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AP",""
"3.0458209E7","F","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0235272E7","M","Domestic Nonminority","R","OH","Pickaway County^ OH","431","","Y","AS","Natural Sciences"
"3.0329847E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0131194E7","F","Domestic Nonminority","N","WI","Milwaukee County^ WI","532","","Y","AS","University Studies"
"2.9963078E7","M","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","AP",""
"3.0387515E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0249182E7","M","Domestic Nonminority","N","KY","Mason County^ KY","410","","Y","FA",""
"3.0117258E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","Social Sciences"
"3.0108158E7","M","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","AS","Social Sciences"
"3.033818E7","M","Domestic Nonminority","R","OH","Clark County^ OH","453","","Y","FA",""
"3.0296112E7","F","Domestic Nonminority","N","MI","Washtenaw County^ MI","481","","Y","FA",""
"3.0152501E7","F","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","BU",""
"3.0394834E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0144948E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0128932E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0239263E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0217254E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0310555E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AP",""
"3.0281396E7","F","Domestic Nonminority","R","OH","Darke County^ OH","453","","Y","BU",""
"3.009417E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","FA",""
"3.0163486E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0283879E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.0377193E7","F","Domestic Nonminority","N","SC","Berkeley County^ SC","294","","Y","AS","Natural Sciences"
"2.9613469E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0144376E7","F","Domestic Nonminority","N","CA","San Diego County^ CA","921","","Y","AS","Natural Sciences"
"3.0150109E7","M","Domestic Nonminority","N","NY","Saratoga County^ NY","128","","Y","BU",""
"3.0345356E7","F","Domestic Nonminority","N","NY","Monroe County^ NY","144","","Y","AS","Natural Sciences"
"3.0337387E7","M","Domestic Nonminority","R","OH","Shelby County^ OH","453","","Y","AP",""
"3.0374554E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.0307552E7","M","Domestic Nonminority","R","OH","Crawford County^ OH","448","","Y","AP",""
"3.017217E7","F","Domestic Nonminority","N","NY","Nassau County^ NY","117","","Y","FA",""
"3.0186795E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","BU",""
"3.0276742E7","F","Domestic Nonminority","N","MA","Essex County^ MA","019","","Y","BU",""
"3.0502864E7","M","Domestic Minority","N","CT","Fairfield County^ CT","068","","Y","AP",""
"3.0139059E7","F","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","BU",""
"3.053708E7","M","International","I","",""," ","China","Y","AP",""
"3.0187081E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","University Studies"
"3.0397993E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","University Studies"
"3.0390024E7","M","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","Natural Sciences"
"3.0186171E7","F","Domestic Minority","R","OH","Fairfield County^ OH","431","","Y","BU",""
"3.0371876E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"2.9973712E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0339649E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.05077E7","M","International","I","",""," ","China","Y","EA",""
"3.0479256E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0504853E7","F","International","I","",""," ","China","Y","BU",""
"3.0447198E7","F","International","I","",""," ","China","Y","EA",""
"3.0200731E7","M","Domestic Nonminority","R","OH","Preble County^ OH","453","","Y","AP",""
"3.0153177E7","F","Domestic Minority","N","NJ","Union County^ NJ","070","","Y","AS","University Studies"
"3.0262936E7","F","Domestic Minority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0304822E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","BU",""
"3.0139436E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0093286E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"3.0352636E7","M","Domestic Nonminority","N","NJ","Essex County^ NJ","070","","Y","AS","University Studies"
"3.0324244E7","M","Domestic Nonminority","N","NJ","Morris County^ NJ","078","","Y","BU",""
"2.9965041E7","F","Domestic Nonminority","N","CO","Arapahoe County^ CO","801","","Y","AS","Social Sciences"
"3.017022E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0405546E7","F","Domestic Minority","R","OH","Greene County^ OH","454","","Y","AS","Natural Sciences"
"3.0232542E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Humanities"
"3.0345382E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0262208E7","M","International","I","","","","South Korea","Y","AS","Natural Sciences"
"3.0164331E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0194101E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0221167E7","F","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","FA",""
"3.0287181E7","F","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","EA",""
"3.0235727E7","M","Domestic Minority","N","NJ","Somerset County^ NJ","088","India","Y","AS","Natural Sciences"
"3.0212704E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.012914E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","BU",""
"3.0288741E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","University Studies"
"3.0250482E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0177565E7","F","Domestic Nonminority","N","IL","Kane County^ IL","601","","Y","AS","University Studies"
"3.0122718E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","EA",""
"3.0489721E7","M","Domestic Minority","N","SC","Aiken County^ SC","298","","","AS","University Studies"
"3.0342353E7","F","Domestic Minority","R","OH","Summit County^ OH","443","","Y","AS","Social Sciences"
"2.9961921E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0157311E7","M","Domestic Nonminority","R","OH","Union County^ OH","430","","Y","BU",""
"3.0284646E7","F","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","AS","Social Sciences"
"3.0293954E7","M","Domestic Nonminority","R","MD","Howard County^ MD","217","","Y","AP",""
"3.0274324E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0367586E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0416843E7","F","International","I","",""," ","China","Y","BU",""
"3.01437E7","M","Domestic Minority","N","MD","Baltimore County^ MD","212","","Y","BU",""
"3.0159638E7","F","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","BU",""
